"year","month","ACLED_BRD_state","ACLED_BRD_nonstate","ACLED_BRD_total","Shape_Leng","Shape_Area","ADM3_EN","ADM3_PCODE","ADM3_REF","ADM3ALT1EN","ADM3ALT2EN","ADM2_EN","ADM2_PCODE","ADM1_EN","ADM1_PCODE","ADM0_EN","ADM0_PCODE","date","validOn","validTo","GID_0","GID_1","GID_2","GID_3"
2021,6,10,0,10,0.159955461288,0.00134936125241,"Maichew town","ET010409",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010409"
2021,12,2,0,2,0.159955461288,0.00134936125241,"Maichew town","ET010409",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010409"
2022,1,4,0,4,0.159955461288,0.00134936125241,"Maichew town","ET010409",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010409"
2023,9,0,1,1,0.159955461288,0.00134936125241,"Maichew town","ET010409",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010409"
2021,7,10,18,28,0.124388329799,0.000932668375428,"Korem town","ET010410",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010410"
2021,12,3,0,3,0.124388329799,0.000932668375428,"Korem town","ET010410",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010410"
2022,1,4,0,4,0.124388329799,0.000932668375428,"Korem town","ET010410",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010410"
2022,9,10,0,10,0.124388329799,0.000932668375428,"Korem town","ET010410",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010410"
2022,10,5,10,15,0.124388329799,0.000932668375428,"Korem town","ET010410",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010410"
2024,6,2,0,2,0.124388329799,0.000932668375428,"Korem town","ET010410",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010410"
2021,7,10,0,10,0.156218959675,0.00105096610016,"Alamata town","ET010411",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010411"
2021,12,2,0,2,0.156218959675,0.00105096610016,"Alamata town","ET010411",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010411"
2022,10,5,10,15,0.156218959675,0.00105096610016,"Alamata town","ET010411",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010411"
2024,3,0,4,4,0.156218959675,0.00105096610016,"Alamata town","ET010411",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010411"
2024,4,5,9,14,0.156218959675,0.00105096610016,"Alamata town","ET010411",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010411"
2024,5,0,1,1,0.156218959675,0.00105096610016,"Alamata town","ET010411",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010411"
2024,6,7,0,7,0.156218959675,0.00105096610016,"Alamata town","ET010411",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010411"
2024,8,1,0,1,0.156218959675,0.00105096610016,"Alamata town","ET010411",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010411"
2025,3,0,1,1,0.156218959675,0.00105096610016,"Alamata town","ET010411",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010411"
2025,6,0,1,1,0.156218959675,0.00105096610016,"Alamata town","ET010411",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010411"
2021,6,0,53,53,0.0822933297681,0.000324016665714,"Mekhoni town","ET010412",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010412"
2021,12,3,0,3,0.0822933297681,0.000324016665714,"Mekhoni town","ET010412",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010412"
2025,3,2,0,2,0.0822933297681,0.000324016665714,"Mekhoni town","ET010412",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010412"
2021,5,10,0,10,0.945977352369,0.0349309498937,"Zata","ET010413",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010413"
2024,4,0,6,6,0.945977352369,0.0349309498937,"Zata","ET010413",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010413"
2021,7,3,0,3,1.38328899299,0.0615441347845,"Chercher","ET010414",NA,NA,NA,"Southern","ET0104","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0104","ET010414"
2017,1,16,0,16,4.57554519954,0.418654868688,"Kafta Humera","ET010501",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010501"
2019,2,2,0,2,4.57554519954,0.418654868688,"Kafta Humera","ET010501",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010501"
2021,1,60,0,60,4.57554519954,0.418654868688,"Kafta Humera","ET010501",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010501"
2021,1,10,0,10,4.57554519954,0.418654868688,"Kafta Humera","ET010501",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010501"
2022,8,10,0,10,4.57554519954,0.418654868688,"Kafta Humera","ET010501",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010501"
2017,4,0,6,6,3.89598130276,0.205600279111,"Welkait","ET010502",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010502"
2016,11,13,0,13,0.637360807859,0.00869744404854,"Setit Humera","ET010504",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010504"
2020,11,102,0,102,0.637360807859,0.00869744404854,"Setit Humera","ET010504",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010504"
2020,11,3,0,3,0.637360807859,0.00869744404854,"Setit Humera","ET010504",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010504"
2020,12,0,3,3,0.637360807859,0.00869744404854,"Setit Humera","ET010504",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010504"
2021,3,0,3,3,0.637360807859,0.00869744404854,"Setit Humera","ET010504",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010504"
2021,5,10,0,10,0.637360807859,0.00869744404854,"Setit Humera","ET010504",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010504"
2021,8,0,50,50,0.637360807859,0.00869744404854,"Setit Humera","ET010504",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010504"
2022,9,10,0,10,0.637360807859,0.00869744404854,"Setit Humera","ET010504",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010504"
2024,10,3,0,3,0.637360807859,0.00869744404854,"Setit Humera","ET010504",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010504"
2020,11,0,660,660,1.44861904707,0.0940779752638,"May Kadra","ET010505",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010505"
2020,11,513,0,513,1.83982441493,0.0907534834322,"Dansha town","ET010506",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010506"
2020,11,6,0,6,1.83982441493,0.0907534834322,"Dansha town","ET010506",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010506"
2020,11,3,0,3,1.11566414443,0.0404722367644,"Korarit","ET010508",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010508"
2021,7,10,0,10,0.167923172679,0.00123015509872,"May Gaba","ET010509",NA,NA,NA,"Western","ET0105","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0105","ET010509"
2021,2,180,80,260,1.38106935572,0.0496780675279,"Saharti","ET010601",NA,NA,NA,"South Eastern","ET0106","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0106","ET010601"
2021,6,40,0,40,3.84588243844,0.116894030132,"Enderta","ET010602",NA,NA,NA,"South Eastern","ET0106","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0106","ET010602"
2020,12,10,0,10,2.16487852666,0.075080665207,"Hintalo","ET010603",NA,NA,NA,"South Eastern","ET0106","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0106","ET010603"
2021,2,0,3,3,2.16487852666,0.075080665207,"Hintalo","ET010603",NA,NA,NA,"South Eastern","ET0106","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0106","ET010603"
2021,3,0,13,13,1.91362194687,0.0920614480875,"Samre","ET010606",NA,NA,NA,"South Eastern","ET0106","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0106","ET010606"
2021,4,0,3,3,1.91362194687,0.0920614480875,"Samre","ET010606",NA,NA,NA,"South Eastern","ET0106","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0106","ET010606"
2022,1,4,0,4,1.91362194687,0.0920614480875,"Samre","ET010606",NA,NA,NA,"South Eastern","ET0106","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0106","ET010606"
2022,10,5,0,5,1.91362194687,0.0920614480875,"Samre","ET010606",NA,NA,NA,"South Eastern","ET0106","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0106","ET010606"
2025,3,0,1,1,0.158179911407,0.00135377872711,"Adigudom","ET010607",NA,NA,NA,"South Eastern","ET0106","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0106","ET010607"
2021,2,8,0,8,1.37856490645,0.0731908746112,"Wajirat","ET010608",NA,NA,NA,"South Eastern","ET0106","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0106","ET010608"
2020,3,1,0,1,1.4716420533,0.0437079694411,"Mekelle","ET010701",NA,NA,NA,"Mekelle","ET0107","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0107","ET010701"
2020,11,28,0,28,1.4716420533,0.0437079694411,"Mekelle","ET010701",NA,NA,NA,"Mekelle","ET0107","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0107","ET010701"
2020,12,21,0,21,1.4716420533,0.0437079694411,"Mekelle","ET010701",NA,NA,NA,"Mekelle","ET0107","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0107","ET010701"
2021,1,33,0,33,1.4716420533,0.0437079694411,"Mekelle","ET010701",NA,NA,NA,"Mekelle","ET0107","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0107","ET010701"
2021,6,12,39,51,1.4716420533,0.0437079694411,"Mekelle","ET010701",NA,NA,NA,"Mekelle","ET0107","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0107","ET010701"
2021,10,15,0,15,1.4716420533,0.0437079694411,"Mekelle","ET010701",NA,NA,NA,"Mekelle","ET0107","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0107","ET010701"
2022,1,3,0,3,1.4716420533,0.0437079694411,"Mekelle","ET010701",NA,NA,NA,"Mekelle","ET0107","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0107","ET010701"
2022,3,0,4,4,1.4716420533,0.0437079694411,"Mekelle","ET010701",NA,NA,NA,"Mekelle","ET0107","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0107","ET010701"
2022,8,4,0,4,1.4716420533,0.0437079694411,"Mekelle","ET010701",NA,NA,NA,"Mekelle","ET0107","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0107","ET010701"
2022,9,25,13,38,1.4716420533,0.0437079694411,"Mekelle","ET010701",NA,NA,NA,"Mekelle","ET0107","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0107","ET010701"
2023,8,0,4,4,1.4716420533,0.0437079694411,"Mekelle","ET010701",NA,NA,NA,"Mekelle","ET0107","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0107","ET010701"
2023,10,1,0,1,1.4716420533,0.0437079694411,"Mekelle","ET010701",NA,NA,NA,"Mekelle","ET0107","Tigray","ET01","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET01","ET0107","ET010701"
2025,1,0,8,8,4.22133432176,0.905840187352,"Elidar","ET020102",NA,NA,NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020102"
2019,10,0,17,17,1.92901198487,0.141589196032,"Afambo","ET020104",NA,NA,NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020104"
2021,1,10,0,10,2.67639865458,0.183844675835,"Mile","ET020105",NA,NA,NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020105"
2021,4,0,2,2,2.67639865458,0.183844675835,"Mile","ET020105",NA,NA,NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020105"
2017,7,0,7,7,2.14461492726,0.123194280989,"Chifra","ET020106",NA,NA,NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020106"
2021,10,3,9,12,2.14461492726,0.123194280989,"Chifra","ET020106",NA,NA,NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020106"
2021,11,66,0,66,2.14461492726,0.123194280989,"Chifra","ET020106",NA,NA,NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020106"
2022,6,0,1,1,2.14461492726,0.123194280989,"Chifra","ET020106",NA,NA,NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020106"
2021,11,94,22,116,2.12985450779,0.193802926175,"Adar","ET020109",NA,"Adaar",NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020109"
2022,7,0,4,4,2.12985450779,0.193802926175,"Adar","ET020109",NA,"Adaar",NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020109"
2021,11,10,0,10,3.68028532478,0.371602829253,"Gerani","ET020110",NA,NA,NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020110"
2016,5,0,50,50,0.387761165024,0.00628703843117,"Samera Logiya town","ET020198",NA,NA,NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020198"
2016,7,0,1,1,0.387761165024,0.00628703843117,"Samera Logiya town","ET020198",NA,NA,NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020198"
2017,5,2,23,25,0.387761165024,0.00628703843117,"Samera Logiya town","ET020198",NA,NA,NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020198"
2017,10,11,2,13,0.387761165024,0.00628703843117,"Samera Logiya town","ET020198",NA,NA,NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020198"
2017,11,0,17,17,0.387761165024,0.00628703843117,"Samera Logiya town","ET020198",NA,NA,NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020198"
2018,4,0,2,2,0.387761165024,0.00628703843117,"Samera Logiya town","ET020198",NA,NA,NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020198"
2018,12,0,18,18,0.387761165024,0.00628703843117,"Samera Logiya town","ET020198",NA,NA,NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020198"
2021,9,10,0,10,0.387761165024,0.00628703843117,"Samera Logiya town","ET020198",NA,NA,NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020198"
2023,7,0,2,2,0.387761165024,0.00628703843117,"Samera Logiya town","ET020198",NA,NA,NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020198"
2024,1,0,1,1,0.387761165024,0.00628703843117,"Samera Logiya town","ET020198",NA,NA,NA,"Awsi /Zone 1","ET0201","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0201","ET020198"
2022,1,10,10,20,2.03415656884,0.0803428188037,"Abaala","ET020203",NA,"Aba Ala",NA,"Kilbati /Zone2","ET0202","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0202","ET020203"
2021,8,60,13,73,2.90265074166,0.24390043058,"Berahile","ET020205",NA,NA,NA,"Kilbati /Zone2","ET0202","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0202","ET020205"
2021,9,10,0,10,2.90265074166,0.24390043058,"Berahile","ET020205",NA,NA,NA,"Kilbati /Zone2","ET0202","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0202","ET020205"
2022,1,10,0,10,2.90265074166,0.24390043058,"Berahile","ET020205",NA,NA,NA,"Kilbati /Zone2","ET0202","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0202","ET020205"
2022,2,0,15,15,2.90265074166,0.24390043058,"Berahile","ET020205",NA,NA,NA,"Kilbati /Zone2","ET0202","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0202","ET020205"
2017,12,0,1,1,4.35470191388,1.0433073597,"Afdera","ET020207",NA,NA,NA,"Kilbati /Zone2","ET0202","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0202","ET020207"
2022,1,10,1,11,4.35470191388,1.0433073597,"Afdera","ET020207",NA,NA,NA,"Kilbati /Zone2","ET0202","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0202","ET020207"
2021,11,0,10,10,0.631023176344,0.0157895413724,"Abaala town","ET020209",NA,"Aba Ala",NA,"Kilbati /Zone2","ET0202","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0202","ET020209"
2021,12,288,20,308,0.631023176344,0.0157895413724,"Abaala town","ET020209",NA,"Aba Ala",NA,"Kilbati /Zone2","ET0202","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0202","ET020209"
2022,1,10,10,20,0.631023176344,0.0157895413724,"Abaala town","ET020209",NA,"Aba Ala",NA,"Kilbati /Zone2","ET0202","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0202","ET020209"
2018,12,0,20,20,5.31835254911,0.715173489066,"Gewane","ET020303",NA,NA,NA,"Gabi /Zone 3","ET0203","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0203","ET020303"
2019,4,1,1,2,5.31835254911,0.715173489066,"Gewane","ET020303",NA,NA,NA,"Gabi /Zone 3","ET0203","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0203","ET020303"
2020,1,0,1,1,5.31835254911,0.715173489066,"Gewane","ET020303",NA,NA,NA,"Gabi /Zone 3","ET0203","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0203","ET020303"
2020,12,0,3,3,5.31835254911,0.715173489066,"Gewane","ET020303",NA,NA,NA,"Gabi /Zone 3","ET0203","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0203","ET020303"
2021,1,10,0,10,5.31835254911,0.715173489066,"Gewane","ET020303",NA,NA,NA,"Gabi /Zone 3","ET0203","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0203","ET020303"
2021,4,0,30,30,5.31835254911,0.715173489066,"Gewane","ET020303",NA,NA,NA,"Gabi /Zone 3","ET0203","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0203","ET020303"
2021,8,0,10,10,5.31835254911,0.715173489066,"Gewane","ET020303",NA,NA,NA,"Gabi /Zone 3","ET0203","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0203","ET020303"
2022,12,0,19,19,5.31835254911,0.715173489066,"Gewane","ET020303",NA,NA,NA,"Gabi /Zone 3","ET0203","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0203","ET020303"
2023,1,0,7,7,5.31835254911,0.715173489066,"Gewane","ET020303",NA,NA,NA,"Gabi /Zone 3","ET0203","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0203","ET020303"
2023,2,0,10,10,5.31835254911,0.715173489066,"Gewane","ET020303",NA,NA,NA,"Gabi /Zone 3","ET0203","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0203","ET020303"
2024,3,0,3,3,5.31835254911,0.715173489066,"Gewane","ET020303",NA,NA,NA,"Gabi /Zone 3","ET0203","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0203","ET020303"
2024,4,0,6,6,5.31835254911,0.715173489066,"Gewane","ET020303",NA,NA,NA,"Gabi /Zone 3","ET0203","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0203","ET020303"
2024,6,0,10,10,5.31835254911,0.715173489066,"Gewane","ET020303",NA,NA,NA,"Gabi /Zone 3","ET0203","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0203","ET020303"
2024,7,0,3,3,5.31835254911,0.715173489066,"Gewane","ET020303",NA,NA,NA,"Gabi /Zone 3","ET0203","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0203","ET020303"
2021,4,0,35,35,1.56005828958,0.0653727261229,"Gelalu","ET020305",NA,NA,NA,"Gabi /Zone 3","ET0203","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0203","ET020305"
2024,4,0,6,6,1.56005828958,0.0653727261229,"Gelalu","ET020305",NA,NA,NA,"Gabi /Zone 3","ET0203","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0203","ET020305"
2021,4,0,35,35,2.612821882,0.232663108251,"Hanruka","ET020307",NA,NA,NA,"Gabi /Zone 3","ET0203","Afar","ET02","Ethiopia","ET",2021-12-09,2021-12-14,NA,"ETH","ET02","ET0203","ET020307"
